Date_Time,Test Time (s),Step Time (s),Cycle Index,Step Index,Voltage (V),Current (A),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),Internal Resistance (Ohm),dV/dt (V/s)
07/21/2023 10:14:51.801,780.001,780.001,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:15:21.800,810.000,810.000,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:15:51.800,840.001,840.000,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00005
07/21/2023 10:16:21.802,870.002,870.002,1,1,-0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/21/2023 10:16:51.801,900.001,900.001,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:17:21.800,930.001,930.000,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:17:51.802,960.002,960.002,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/21/2023 10:18:21.801,990.001,990.001,1,1,-0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:18:51.801,1020.001,1020.001,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:19:21.802,1050.002,1050.002,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:19:51.800,1080.000,1080.000,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:20:21.800,1110.000,1110.000,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
07/21/2023 10:20:51.800,1140.000,1140.000,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/21/2023 10:21:21.800,1170.000,1170.000,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
07/21/2023 10:21:51.800,1200.000,1200.000,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:22:21.802,1230.002,1230.002,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:22:51.802,1260.002,1260.002,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:23:21.802,1290.002,1290.002,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:23:51.800,1320.000,1320.000,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:24:21.800,1350.000,1350.000,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/21/2023 10:24:51.801,1380.001,1380.001,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/21/2023 10:25:21.801,1410.001,1410.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:25:51.800,1440.000,1440.000,1,1,-0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/21/2023 10:26:21.800,1470.000,1470.000,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/21/2023 10:26:51.800,1500.000,1500.000,1,1,-0.00052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00005
07/21/2023 10:27:21.801,1530.001,1530.001,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:27:51.801,1560.001,1560.001,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:28:21.801,1590.001,1590.001,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/21/2023 10:28:51.801,1620.001,1620.001,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:29:21.800,1650.000,1650.000,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/21/2023 10:29:51.801,1680.001,1680.001,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:30:21.800,1710.000,1710.000,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:30:51.800,1740.000,1740.000,1,1,-0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:31:21.801,1770.001,1770.001,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:31:51.800,1800.000,1800.000,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:32:21.801,1830.001,1830.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:32:51.801,1860.001,1860.001,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/21/2023 10:33:21.801,1890.001,1890.001,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:33:51.800,1920.000,1920.000,1,1,-0.00043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/21/2023 10:34:21.800,1950.000,1950.000,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:34:51.800,1980.000,1980.000,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:35:21.801,2010.001,2010.001,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:35:51.801,2040.001,2040.001,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:36:21.801,2070.001,2070.001,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:36:51.800,2100.000,2100.000,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/21/2023 10:37:21.800,2130.001,2130.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:37:51.801,2160.001,2160.001,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:38:21.801,2190.001,2190.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
07/21/2023 10:38:51.800,2220.000,2220.000,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:39:21.800,2250.000,2250.000,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:39:51.800,2280.000,2280.000,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:40:21.802,2310.002,2310.002,1,1,-0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:40:51.801,2340.001,2340.001,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:41:21.802,2370.002,2370.002,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/21/2023 10:41:51.802,2400.002,2400.002,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:42:21.802,2430.002,2430.002,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:42:51.800,2460.000,2460.000,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
07/21/2023 10:43:21.802,2490.002,2490.002,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:43:51.802,2520.002,2520.002,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/21/2023 10:44:21.801,2550.001,2550.001,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
07/21/2023 10:44:51.802,2580.002,2580.002,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
07/21/2023 10:45:21.801,2610.001,2610.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:45:51.800,2640.000,2640.000,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:46:21.801,2670.001,2670.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00005
07/21/2023 10:46:51.802,2700.002,2700.002,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:47:21.800,2730.000,2730.000,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:47:51.802,2760.002,2760.002,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:48:21.801,2790.001,2790.001,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:48:51.802,2820.002,2820.002,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:49:21.802,2850.002,2850.002,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:49:51.802,2880.002,2880.002,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:50:21.802,2910.002,2910.002,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:50:51.800,2940.000,2940.000,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/21/2023 10:51:21.801,2970.001,2970.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:51:51.802,3000.002,3000.002,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
07/21/2023 10:52:21.802,3030.002,3030.002,1,1,-0.00042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:52:51.800,3060.000,3060.000,1,1,-0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00006
07/21/2023 10:53:21.801,3090.001,3090.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:53:51.802,3120.002,3120.002,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
07/21/2023 10:54:21.802,3150.002,3150.002,1,1,-0.00048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/21/2023 10:54:51.802,3180.002,3180.002,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/21/2023 10:55:21.800,3210.000,3210.000,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:55:51.802,3240.002,3240.002,1,1,-0.00043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/21/2023 10:56:21.801,3270.001,3270.001,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:56:51.800,3300.000,3300.000,1,1,-0.00043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 10:57:21.802,3330.002,3330.002,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
07/21/2023 10:57:51.802,3360.002,3360.002,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 10:58:21.802,3390.002,3390.002,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 10:58:51.800,3420.000,3420.000,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/21/2023 10:59:21.801,3450.001,3450.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/21/2023 10:59:51.802,3480.002,3480.002,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 11:00:21.801,3510.001,3510.001,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 11:00:51.801,3540.001,3540.001,1,1,-0.00046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/21/2023 11:01:21.802,3570.002,3570.002,1,1,-0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 11:01:51.801,3600.001,3600.001,1,1,-0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/21/2023 11:02:21.800,3630.000,3630.000,1,1,-0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 11:02:51.801,3660.001,3660.001,1,1,-0.00042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 11:02:51.801,3660.001,3660.001,1,1,-0.00042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/21/2023 11:02:51.850,3660.050,0.008,1,2,0.03979,0.00030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/21/2023 11:02:51.859,3660.060,0.018,1,2,0.05591,0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01131
07/21/2023 11:02:51.862,3660.063,0.021,1,2,0.07943,0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01478
07/21/2023 11:02:51.869,3660.069,0.027,1,2,0.10675,0.00036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02217
07/21/2023 11:02:51.875,3660.076,0.034,1,2,0.13560,0.00039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02979
07/21/2023 11:02:51.882,3660.083,0.041,1,2,0.16459,0.00043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03765
07/21/2023 11:02:51.885,3660.086,0.044,1,2,0.19272,0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04134
07/21/2023 11:02:51.892,3660.092,0.051,1,2,0.21923,0.00051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04896
07/21/2023 11:02:51.899,3660.099,0.057,1,2,0.24384,0.00055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05670
07/21/2023 11:02:51.902,3660.103,0.061,1,2,0.26558,0.00059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06097
07/21/2023 11:02:51.909,3660.109,0.068,1,2,0.28507,0.00062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06860
07/21/2023 11:02:51.915,3660.115,0.074,1,2,0.30216,0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07576
07/21/2023 11:02:51.918,3660.119,0.077,1,2,0.31710,0.00069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07957
07/21/2023 11:02:51.925,3660.126,0.084,1,2,0.32997,0.00072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08753
07/21/2023 11:02:51.932,3660.132,0.090,1,2,0.34127,0.00075,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09504
07/21/2023 11:02:51.938,3660.139,0.097,1,2,0.37065,0.00077,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10266
07/21/2023 11:02:51.942,3660.142,0.100,1,2,0.39995,0.00080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10647
07/21/2023 11:02:51.949,3660.149,0.107,1,2,0.42610,0.00082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11456
07/21/2023 11:02:51.952,3660.152,0.111,1,2,0.44828,0.00084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11837
07/21/2023 11:02:51.958,3660.159,0.117,1,2,0.46623,0.00085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12576
07/21/2023 11:02:51.965,3660.165,0.123,1,2,0.48012,0.00087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13315
07/21/2023 11:02:51.971,3660.172,0.130,1,2,0.49026,0.00088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14066
07/21/2023 11:02:51.981,3660.182,0.140,1,2,0.50124,0.00090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15221
07/21/2023 11:02:52.277,3660.478,0.436,1,2,0.49123,0.00110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49404
07/21/2023 11:02:53.341,3661.541,1.499,1,2,0.50125,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00462
07/21/2023 11:02:53.818,3662.018,1.976,1,2,0.51130,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00906
07/21/2023 11:02:54.501,3662.702,2.660,1,2,0.52149,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01542
07/21/2023 11:02:56.174,3664.375,4.333,1,2,0.51125,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01068
07/21/2023 11:02:56.517,3664.717,4.675,1,2,0.52186,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00073
07/21/2023 11:02:56.632,3664.832,4.791,1,2,0.53190,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00262
07/21/2023 11:02:56.707,3664.907,4.866,1,2,0.54196,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00481
07/21/2023 11:02:57.441,3665.641,5.599,1,2,0.53192,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02613
07/21/2023 11:02:58.882,3667.082,7.040,1,2,0.54210,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00894
07/21/2023 11:02:59.131,3667.332,7.290,1,2,0.55218,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02092
07/21/2023 11:02:59.490,3667.691,7.649,1,2,0.56228,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01303
07/21/2023 11:02:59.813,3668.013,7.971,1,2,0.55226,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00595
07/21/2023 11:02:59.849,3668.049,8.007,1,2,0.54127,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00516
07/21/2023 11:03:00.706,3668.907,8.865,1,2,0.55132,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01368
07/21/2023 11:03:03.814,3672.015,11.973,1,2,0.56186,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00745
07/21/2023 11:03:04.037,3672.238,12.196,1,2,0.55016,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00221
07/21/2023 11:03:04.070,3672.271,12.229,1,2,0.54012,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00209
07/21/2023 11:03:04.155,3672.355,12.314,1,2,0.55112,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00179
07/21/2023 11:03:04.191,3672.392,12.350,1,2,0.56146,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00165
07/21/2023 11:03:04.290,3672.490,12.448,1,2,0.54992,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00130
07/21/2023 11:03:04.323,3672.523,12.482,1,2,0.53956,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00117
07/21/2023 11:03:04.448,3672.648,12.607,1,2,0.54983,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00072
07/21/2023 11:03:06.353,3674.553,14.511,1,2,0.53982,0.00119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00621
07/21/2023 11:03:07.286,3675.487,15.445,1,2,0.55012,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00243
07/21/2023 11:03:07.960,3676.160,16.118,1,2,0.54001,0.00119,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00280
07/21/2023 11:03:08.194,3676.394,16.352,1,2,0.52968,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00462
07/21/2023 11:03:10.608,3678.808,18.767,1,2,0.51958,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00255
07/21/2023 11:03:11.895,3680.096,20.054,1,2,0.50948,0.00119,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00874
07/21/2023 11:03:12.558,3680.759,20.717,1,2,0.49936,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01295
07/21/2023 11:03:12.718,3680.918,20.876,1,2,0.48916,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01782
07/21/2023 11:03:12.896,3681.096,21.055,1,2,0.47904,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02328
07/21/2023 11:03:13.325,3681.525,21.483,1,2,0.46864,0.00119,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03641
07/21/2023 11:03:13.347,3681.547,21.506,1,2,0.45660,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03631
07/21/2023 11:03:13.362,3681.562,21.520,1,2,0.44444,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03625
07/21/2023 11:03:13.381,3681.581,21.539,1,2,0.43102,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03617
07/21/2023 11:03:13.395,3681.595,21.554,1,2,0.41695,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03611
07/21/2023 11:03:13.414,3681.614,21.572,1,2,0.40412,0.00120,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03603
