Date_Time,Test Time (s),Step Time (s),Cycle Index,Step Index,Voltage (V),Current (A),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),Internal Resistance (Ohm),dV/dt (V/s)
07/20/2023 20:01:35.133,390.003,390.002,1,1,0.00341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:02:05.134,420.003,420.002,1,1,0.00335,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:02:35.133,450.002,450.002,1,1,0.00331,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/20/2023 20:03:05.133,480.002,480.002,1,1,0.00374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006
07/20/2023 20:03:35.134,510.003,510.002,1,1,0.00498,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:04:05.133,540.002,540.002,1,1,0.00401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:04:35.134,570.003,570.002,1,1,0.00374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:05:05.134,600.003,600.003,1,1,0.00349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:05:35.132,630.001,630.001,1,1,0.00347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:06:05.132,660.001,660.001,1,1,0.00360,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:06:35.132,690.001,690.000,1,1,0.00351,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:07:05.133,720.002,720.002,1,1,0.00357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
07/20/2023 20:07:35.133,750.002,750.002,1,1,0.00331,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:08:05.133,780.002,780.002,1,1,0.00344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:08:35.131,810.000,810.000,1,1,0.00354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:09:05.131,840.000,840.000,1,1,0.00379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:09:35.133,870.002,870.002,1,1,0.00377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:10:05.132,900.001,900.001,1,1,0.00379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:10:35.134,930.003,930.002,1,1,0.00381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:11:05.131,960.000,960.000,1,1,0.00382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:11:35.133,990.002,990.002,1,1,0.00387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
07/20/2023 20:12:05.134,1020.003,1020.003,1,1,0.00487,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00011
07/20/2023 20:12:35.132,1050.001,1050.001,1,1,0.00508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:13:05.132,1080.001,1080.001,1,1,0.00458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00005
07/20/2023 20:13:35.134,1110.004,1110.003,1,1,0.00460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:14:05.133,1140.002,1140.002,1,1,0.00451,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/20/2023 20:14:35.134,1170.003,1170.002,1,1,0.00455,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:15:05.131,1200.000,1200.000,1,1,0.00461,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/20/2023 20:15:35.132,1230.001,1230.001,1,1,0.00487,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/20/2023 20:16:05.134,1260.003,1260.003,1,1,0.00507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:16:35.132,1290.001,1290.001,1,1,0.00528,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:17:05.131,1320.000,1320.000,1,1,0.00551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:17:35.133,1350.002,1350.002,1,1,0.00580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008
07/20/2023 20:18:05.133,1380.002,1380.002,1,1,0.00639,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:18:35.133,1410.002,1410.001,1,1,0.00631,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:19:05.133,1440.002,1440.001,1,1,0.00636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/20/2023 20:19:35.132,1470.001,1470.001,1,1,0.00652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:20:05.133,1500.002,1500.001,1,1,0.00671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:20:35.133,1530.002,1530.002,1,1,0.00691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:21:05.134,1560.003,1560.003,1,1,0.00710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:21:35.131,1590.000,1590.000,1,1,0.00734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:22:05.134,1620.003,1620.002,1,1,0.00768,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:22:35.131,1650.000,1650.000,1,1,0.00779,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:23:05.133,1680.002,1680.001,1,1,0.00793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:23:35.132,1710.001,1710.001,1,1,0.00797,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:24:05.134,1740.003,1740.002,1,1,0.00810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:24:35.134,1770.003,1770.003,1,1,0.00816,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00007
07/20/2023 20:25:05.132,1800.001,1800.001,1,1,0.00829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/20/2023 20:25:35.131,1830.000,1830.000,1,1,0.00837,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:26:05.133,1860.002,1860.001,1,1,0.00849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:26:35.134,1890.003,1890.002,1,1,0.00864,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006
07/20/2023 20:27:05.131,1920.000,1920.000,1,1,0.00881,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:27:35.131,1950.000,1950.000,1,1,0.00887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:28:05.131,1980.000,1980.000,1,1,0.00917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:28:35.134,2010.003,2010.003,1,1,0.00938,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
07/20/2023 20:29:05.134,2040.003,2040.002,1,1,0.00953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:29:35.133,2070.002,2070.002,1,1,0.00983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:30:05.131,2100.000,2100.000,1,1,0.01014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:30:35.133,2130.002,2130.001,1,1,0.01030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:31:05.132,2160.001,2160.001,1,1,0.01031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:31:35.134,2190.003,2190.003,1,1,0.01050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
07/20/2023 20:32:05.132,2220.001,2220.000,1,1,0.01039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/20/2023 20:32:35.133,2250.002,2250.002,1,1,0.01096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:33:05.133,2280.002,2280.001,1,1,0.01114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/20/2023 20:33:35.132,2310.001,2310.000,1,1,0.01114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/20/2023 20:34:05.134,2340.003,2340.002,1,1,0.01123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006
07/20/2023 20:34:35.133,2370.002,2370.002,1,1,0.01148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/20/2023 20:35:05.133,2400.002,2400.001,1,1,0.01165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:35:35.133,2430.002,2430.002,1,1,0.01190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:36:05.133,2460.002,2460.002,1,1,0.01216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:36:35.132,2490.001,2490.001,1,1,0.01228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
07/20/2023 20:37:05.133,2520.002,2520.002,1,1,0.01223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/20/2023 20:37:35.131,2550.000,2550.000,1,1,0.01247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:38:05.134,2580.003,2580.003,1,1,0.01246,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:38:35.134,2610.003,2610.003,1,1,0.01269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:39:05.134,2640.003,2640.003,1,1,0.01281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:39:35.134,2670.003,2670.002,1,1,0.01288,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:40:05.134,2700.003,2700.002,1,1,0.01290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:40:35.134,2730.003,2730.002,1,1,0.01303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:41:05.132,2760.001,2760.001,1,1,0.01308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:41:35.133,2790.002,2790.002,1,1,0.01323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:42:05.133,2820.002,2820.002,1,1,0.01317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/20/2023 20:42:35.134,2850.003,2850.003,1,1,0.01371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:43:05.131,2880.000,2880.000,1,1,0.01365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:43:35.133,2910.002,2910.001,1,1,0.01353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:44:05.134,2940.003,2940.003,1,1,0.01346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:44:35.133,2970.002,2970.002,1,1,0.01367,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:45:05.132,3000.001,3000.000,1,1,0.01370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/20/2023 20:45:35.132,3030.001,3030.000,1,1,0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:46:05.132,3060.001,3060.000,1,1,0.01390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/20/2023 20:46:35.133,3090.002,3090.002,1,1,0.01381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:47:05.134,3120.003,3120.002,1,1,0.01383,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:47:35.134,3150.003,3150.003,1,1,0.01391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:48:05.132,3180.001,3180.001,1,1,0.01396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005
07/20/2023 20:48:35.132,3210.001,3210.000,1,1,0.01401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/20/2023 20:49:05.132,3240.001,3240.001,1,1,0.01408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:49:35.131,3270.000,3270.000,1,1,0.01413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00001
07/20/2023 20:50:05.134,3300.003,3300.003,1,1,0.01421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/20/2023 20:50:35.133,3330.002,3330.001,1,1,0.01524,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00004
07/20/2023 20:51:05.132,3360.001,3360.000,1,1,0.01491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00006
07/20/2023 20:51:35.131,3390.000,3390.000,1,1,0.01450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002
07/20/2023 20:52:05.131,3420.000,3420.000,1,1,0.01434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/20/2023 20:52:35.132,3450.001,3450.000,1,1,0.01424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00006
07/20/2023 20:53:05.133,3480.002,3480.002,1,1,0.01421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003
07/20/2023 20:53:35.132,3510.001,3510.000,1,1,0.01418,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00005
07/20/2023 20:54:05.134,3540.003,3540.003,1,1,0.01413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00006
07/20/2023 20:54:35.133,3570.002,3570.002,1,1,0.01587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00005
07/20/2023 20:55:05.134,3600.003,3600.003,1,1,0.01551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00005
07/20/2023 20:55:35.133,3630.002,3630.002,1,1,0.01474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00002
07/20/2023 20:56:05.132,3660.001,3660.001,1,1,0.01446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:56:05.134,3660.003,3660.003,1,1,0.01445,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001
07/20/2023 20:56:05.190,3660.059,0.016,1,2,0.03953,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00003
07/20/2023 20:56:05.199,3660.068,0.024,1,2,0.07771,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00853
07/20/2023 20:56:05.203,3660.072,0.028,1,2,0.12289,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01302
07/20/2023 20:56:05.207,3660.076,0.033,1,2,0.17245,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01761
07/20/2023 20:56:05.215,3660.084,0.040,1,2,0.22456,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02586
07/20/2023 20:56:05.220,3660.089,0.045,1,2,0.27834,0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03087
07/20/2023 20:56:05.223,3660.092,0.049,1,2,0.33303,0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03442
07/20/2023 20:56:05.232,3660.101,0.057,1,2,0.38806,0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04330
07/20/2023 20:56:05.236,3660.105,0.061,1,2,0.44306,0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04758
07/20/2023 20:56:05.244,3660.114,0.070,1,2,0.49735,0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05645
07/20/2023 20:56:05.249,3660.118,0.074,1,2,0.55085,0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06094
07/20/2023 20:56:05.253,3660.122,0.078,1,2,0.60287,0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06501
07/20/2023 20:56:05.257,3660.126,0.082,1,2,0.65193,0.00030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06939
07/20/2023 20:56:05.265,3660.134,0.091,1,2,0.69735,0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07816
07/20/2023 20:56:05.269,3660.138,0.095,1,2,0.78379,0.00034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08255
07/20/2023 20:56:05.278,3660.146,0.103,1,2,0.87070,0.00038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09100
07/20/2023 20:56:05.282,3660.151,0.107,1,2,0.95243,0.00041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09539
07/20/2023 20:56:05.286,3660.155,0.111,1,2,1.02636,0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09998
07/20/2023 20:56:05.290,3660.159,0.116,1,2,1.09184,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10447
07/20/2023 20:56:05.298,3660.167,0.124,1,2,1.14828,0.00053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11272
07/20/2023 20:56:05.303,3660.172,0.128,1,2,1.19567,0.00056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11773
07/20/2023 20:56:05.311,3660.180,0.137,1,2,1.23406,0.00059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12618
07/20/2023 20:56:05.315,3660.184,0.141,1,2,1.26360,0.00062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13036
07/20/2023 20:56:05.319,3660.188,0.145,1,2,1.28469,0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13454
07/20/2023 20:56:05.324,3660.193,0.149,1,2,1.29753,0.00067,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13944
07/20/2023 20:56:05.349,3660.218,0.174,1,2,1.27943,0.00075,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16533
07/20/2023 20:56:05.353,3660.222,0.178,1,2,1.26346,0.00076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16951
07/20/2023 20:56:05.361,3660.230,0.187,1,2,1.24592,0.00078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17838
07/20/2023 20:56:05.366,3660.235,0.191,1,2,1.22747,0.00079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18287
07/20/2023 20:56:05.370,3660.239,0.195,1,2,1.20903,0.00080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18705
07/20/2023 20:56:05.378,3660.247,0.203,1,2,1.19177,0.00081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19561
07/20/2023 20:56:05.382,3660.251,0.207,1,2,1.17564,0.00082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20010
07/20/2023 20:56:05.386,3660.255,0.212,1,2,1.16098,0.00083,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20469
07/20/2023 20:56:05.394,3660.263,0.220,1,2,1.14773,0.00084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21294
07/20/2023 20:56:05.399,3660.268,0.224,1,2,1.13602,0.00085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21743
07/20/2023 20:56:05.403,3660.271,0.228,1,2,1.12563,0.00086,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22150
07/20/2023 20:56:05.415,3660.284,0.240,1,2,1.10847,0.00088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23465
07/20/2023 20:56:05.428,3660.297,0.253,1,2,1.09569,0.00089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24801
07/20/2023 20:56:05.444,3660.313,0.270,1,2,1.08249,0.00091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26513
07/20/2023 20:56:05.461,3660.330,0.286,1,2,1.07249,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28236
07/20/2023 20:56:05.490,3660.359,0.315,1,2,1.06054,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31263
07/20/2023 20:56:05.528,3660.396,0.353,1,2,1.05005,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35199
07/20/2023 20:56:05.627,3660.496,0.452,1,2,1.06041,0.00103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45586
07/20/2023 20:56:05.985,3660.854,0.810,1,2,1.05040,0.00123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.82939
07/20/2023 20:56:06.176,3661.045,1.002,1,2,1.04039,0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02941
07/20/2023 20:56:06.210,3661.080,1.036,1,2,1.02836,0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00042
07/20/2023 20:56:06.231,3661.100,1.057,1,2,1.01805,0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98268
07/20/2023 20:56:06.257,3661.126,1.082,1,2,1.00721,0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96094
07/20/2023 20:56:06.302,3661.171,1.127,1,2,0.99698,0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92231
07/20/2023 20:56:06.423,3661.292,1.248,1,2,0.98657,0.00123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.81906
07/20/2023 20:56:06.481,3661.350,1.306,1,2,0.97610,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76986
07/20/2023 20:56:07.416,3662.285,2.241,1,2,0.96606,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02753
07/20/2023 20:56:08.384,3663.253,3.209,1,2,0.95600,0.00114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01085
07/20/2023 20:56:10.718,3665.587,5.544,1,2,0.94592,0.00114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00228
07/20/2023 20:56:14.533,3669.402,9.359,1,2,0.93583,0.00114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00253
07/20/2023 20:56:20.597,3675.466,15.422,1,2,0.92580,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00152
07/20/2023 20:56:25.823,3680.692,20.649,1,2,0.91570,0.00114,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,-0.00363
07/20/2023 20:56:31.917,3686.786,26.742,1,2,0.90570,0.00114,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,-0.00187
07/20/2023 20:56:51.695,3706.564,46.520,1,2,0.89563,0.00114,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,-0.00108
07/20/2023 20:57:12.481,3727.350,67.306,1,2,0.88557,0.00114,0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,-0.00260
07/20/2023 20:57:22.921,3737.790,77.746,1,2,0.87550,0.00114,0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,-0.00165
07/20/2023 20:57:56.643,3771.512,111.468,1,2,0.86549,0.00114,0.00004,0.00000,0.00003,0.00000,0.00000,0.00000,-0.00109
07/20/2023 20:58:13.360,3788.229,128.185,1,2,0.85541,0.00114,0.00004,0.00000,0.00004,0.00000,0.00000,0.00000,-0.00131
